Drive_SNAG
There are 6742 1's and 6265 7's in training data
There are 1135 1's and 1028 7's in test data
Initially: f = 3.493136e+01, nor(g) = 1.948851e+01
iter 49: f = 4.252133e+00, norg = 2.753349e+00
iter 50: f = 4.095399e+00, norg = 2.634977e+00
iter 51: f = 3.946484e+00, norg = 2.532272e+00
iter 52: f = 3.805596e+00, norg = 2.429620e+00
iter 53: f = 3.669830e+00, norg = 2.341081e+00
iter 54: f = 3.540796e+00, norg = 2.268113e+00
iter 55: f = 3.418294e+00, norg = 2.203358e+00
iter 56: f = 3.300179e+00, norg = 2.131992e+00
iter 57: f = 3.187261e+00, norg = 2.053315e+00
iter 58: f = 3.081626e+00, norg = 1.968889e+00
iter 59: f = 2.981440e+00, norg = 1.893457e+00
iter 60: f = 2.885561e+00, norg = 1.814895e+00
iter 61: f = 2.794706e+00, norg = 1.739042e+00
iter 62: f = 2.708107e+00, norg = 1.678450e+00
iter 63: f = 2.625479e+00, norg = 1.618739e+00
iter 64: f = 2.547249e+00, norg = 1.551578e+00
iter 65: f = 2.472591e+00, norg = 1.497920e+00
iter 66: f = 2.402797e+00, norg = 1.452549e+00
iter 67: f = 2.337157e+00, norg = 1.404204e+00
iter 68: f = 2.274608e+00, norg = 1.359442e+00
iter 69: f = 2.215032e+00, norg = 1.310911e+00
iter 70: f = 2.157637e+00, norg = 1.264520e+00
iter 71: f = 2.103162e+00, norg = 1.231233e+00
iter 72: f = 2.050659e+00, norg = 1.205094e+00
iter 73: f = 1.999271e+00, norg = 1.184480e+00
iter 74: f = 1.949163e+00, norg = 1.164896e+00
iter 75: f = 1.901057e+00, norg = 1.140839e+00
iter 76: f = 1.855041e+00, norg = 1.117227e+00
iter 77: f = 1.810454e+00, norg = 1.095117e+00
iter 78: f = 1.766893e+00, norg = 1.065366e+00
iter 79: f = 1.724907e+00, norg = 1.021388e+00
iter 80: f = 1.685609e+00, norg = 9.806910e-01
iter 81: f = 1.648378e+00, norg = 9.459147e-01
iter 82: f = 1.612842e+00, norg = 9.171744e-01
iter 83: f = 1.578389e+00, norg = 8.944604e-01
iter 84: f = 1.545559e+00, norg = 8.638037e-01
iter 85: f = 1.514533e+00, norg = 8.267174e-01
iter 86: f = 1.485524e+00, norg = 7.930435e-01
iter 87: f = 1.458095e+00, norg = 7.633354e-01
iter 88: f = 1.432139e+00, norg = 7.419646e-01
iter 89: f = 1.407570e+00, norg = 7.209140e-01
iter 90: f = 1.383780e+00, norg = 6.956225e-01
iter 91: f = 1.361528e+00, norg = 6.748569e-01
iter 92: f = 1.340251e+00, norg = 6.581289e-01
iter 93: f = 1.320095e+00, norg = 6.386303e-01
iter 94: f = 1.300657e+00, norg = 6.144280e-01
iter 95: f = 1.282399e+00, norg = 5.939591e-01
iter 96: f = 1.265084e+00, norg = 5.770196e-01
iter 97: f = 1.248251e+00, norg = 5.633174e-01
iter 98: f = 1.232187e+00, norg = 5.507974e-01
iter 99: f = 1.216707e+00, norg = 5.378584e-01
iter 100: f = 1.201920e+00, norg = 5.251466e-01
iter 101: f = 1.187574e+00, norg = 5.119739e-01
iter # 101: f = 1.18757357139946, |df| = 5.1197e-01
CPUtime = 7.625613e+01, iter = 102
n_correct = 2088, n_wrong = 75, accuracy 9.653259e-01 percent
diary off
