Drive_SAdam
There are 6742 1's and 6265 7's in training data
There are 1135 1's and 1028 7's in test data
Initially: f = 2.789770e+01, nor(g) = 1.939665e+01
iter 50: f = 1.559241e+00, norg = 5.233542e+00
iter 51: f = 1.434650e+00, norg = 5.373066e+00
iter 52: f = 1.384211e+00, norg = 5.634063e+00
iter 53: f = 1.251556e+00, norg = 5.234782e+00
iter 54: f = 1.097453e+00, norg = 4.460961e+00
iter 55: f = 9.759680e-01, norg = 3.724845e+00
iter 56: f = 8.797025e-01, norg = 3.050114e+00
iter 57: f = 8.047680e-01, norg = 2.532342e+00
iter 58: f = 7.398239e-01, norg = 2.095375e+00
iter 59: f = 6.820650e-01, norg = 1.791170e+00
iter 60: f = 6.317847e-01, norg = 1.583897e+00
iter 61: f = 5.864386e-01, norg = 1.453500e+00
iter 62: f = 5.456657e-01, norg = 1.365358e+00
iter 63: f = 5.115132e-01, norg = 1.308447e+00
iter 64: f = 4.814650e-01, norg = 1.265397e+00
iter 65: f = 4.526334e-01, norg = 1.219984e+00
iter 66: f = 4.273282e-01, norg = 1.173587e+00
iter 67: f = 4.035401e-01, norg = 1.120196e+00
iter 68: f = 3.808110e-01, norg = 1.036427e+00
iter 69: f = 3.623315e-01, norg = 9.551057e-01
iter 70: f = 3.432101e-01, norg = 8.610511e-01
iter 71: f = 3.284880e-01, norg = 7.933281e-01
iter 72: f = 3.177495e-01, norg = 7.411944e-01
iter 73: f = 3.094715e-01, norg = 7.136356e-01
iter 74: f = 3.035051e-01, norg = 6.892924e-01
iter 75: f = 2.980838e-01, norg = 6.812176e-01
iter 76: f = 2.965702e-01, norg = 5.913111e-01
iter 77: f = 2.990889e-01, norg = 5.639065e-01
iter 78: f = 2.890020e-01, norg = 5.714245e-01
iter 79: f = 2.855053e-01, norg = 6.743983e-01
iter 80: f = 2.863424e-01, norg = 7.851636e-01
iter 81: f = 2.842889e-01, norg = 7.842147e-01
iter 82: f = 2.815432e-01, norg = 7.802844e-01
iter 83: f = 2.746966e-01, norg = 6.973453e-01
iter 84: f = 2.691848e-01, norg = 6.272601e-01
iter 85: f = 2.633620e-01, norg = 5.851243e-01
iter 86: f = 2.582003e-01, norg = 5.665960e-01
iter 87: f = 2.535705e-01, norg = 5.388067e-01
iter 88: f = 2.502331e-01, norg = 5.296838e-01
iter 89: f = 2.469723e-01, norg = 5.242949e-01
iter 90: f = 2.437256e-01, norg = 5.216008e-01
iter 91: f = 2.411293e-01, norg = 5.066977e-01
iter 92: f = 2.387346e-01, norg = 4.934570e-01
iter 93: f = 2.366702e-01, norg = 4.875058e-01
iter 94: f = 2.348654e-01, norg = 4.856379e-01
iter 95: f = 2.329428e-01, norg = 4.822149e-01
iter 96: f = 2.304220e-01, norg = 4.814193e-01
iter 97: f = 2.279936e-01, norg = 4.625631e-01
iter 98: f = 2.260128e-01, norg = 4.499183e-01
iter 99: f = 2.249094e-01, norg = 4.343759e-01
iter 100: f = 2.230922e-01, norg = 3.879952e-01
iter 101: f = 2.217682e-01, norg = 3.460475e-01
iter 102: f = 2.222024e-01, norg = 3.102380e-01
iter 103: f = 2.209333e-01, norg = 2.497959e-01
iter 104: f = 2.189600e-01, norg = 2.071081e-01
iter 105: f = 2.171008e-01, norg = 1.832368e-01
iter 106: f = 2.153698e-01, norg = 1.791243e-01
iter 107: f = 2.127518e-01, norg = 2.073856e-01
iter 108: f = 2.106438e-01, norg = 2.329428e-01
iter 109: f = 2.056192e-01, norg = 2.538303e-01
iter 110: f = 2.023545e-01, norg = 2.814332e-01
iter 111: f = 2.004449e-01, norg = 2.932739e-01
iter 112: f = 1.987291e-01, norg = 3.082426e-01
iter 113: f = 1.970008e-01, norg = 2.986450e-01
iter 114: f = 1.953765e-01, norg = 2.736433e-01
iter 115: f = 1.945228e-01, norg = 2.264786e-01
iter 116: f = 1.940355e-01, norg = 1.941662e-01
iter 117: f = 1.930823e-01, norg = 1.952587e-01
iter 118: f = 1.918757e-01, norg = 1.876027e-01
iter 119: f = 1.910263e-01, norg = 1.695611e-01
iter 120: f = 1.896717e-01, norg = 1.726335e-01
iter 121: f = 1.882189e-01, norg = 1.980443e-01
iter 122: f = 1.868927e-01, norg = 2.465347e-01
iter 123: f = 1.860099e-01, norg = 2.634854e-01
iter 124: f = 1.846114e-01, norg = 2.603890e-01
iter 125: f = 1.820202e-01, norg = 2.436621e-01
iter 126: f = 1.807061e-01, norg = 2.528621e-01
iter 127: f = 1.810610e-01, norg = 2.836380e-01
iter 128: f = 1.830851e-01, norg = 2.995095e-01
iter 129: f = 1.856482e-01, norg = 3.041851e-01
iter 130: f = 1.913819e-01, norg = 3.051014e-01
iter 131: f = 1.991343e-01, norg = 3.240931e-01
iter 132: f = 2.020095e-01, norg = 3.366791e-01
iter 133: f = 2.019476e-01, norg = 3.451979e-01
iter 134: f = 1.993295e-01, norg = 3.509636e-01
iter 135: f = 1.916151e-01, norg = 3.554064e-01
iter 136: f = 1.848099e-01, norg = 3.826383e-01
iter 137: f = 1.830449e-01, norg = 3.915690e-01
iter 138: f = 1.819950e-01, norg = 4.175969e-01
iter 139: f = 1.804789e-01, norg = 4.225954e-01
iter 140: f = 1.772967e-01, norg = 4.067066e-01
iter 141: f = 1.736064e-01, norg = 3.920568e-01
iter 142: f = 1.700939e-01, norg = 3.586721e-01
iter 143: f = 1.671847e-01, norg = 3.278344e-01
iter 144: f = 1.652967e-01, norg = 2.883916e-01
iter 145: f = 1.643393e-01, norg = 2.506351e-01
iter 146: f = 1.645211e-01, norg = 2.245760e-01
iter 147: f = 1.641499e-01, norg = 2.001892e-01
iter 148: f = 1.613009e-01, norg = 1.858006e-01
iter 149: f = 1.591960e-01, norg = 1.792116e-01
iter 150: f = 1.564712e-01, norg = 1.802504e-01
iter 151: f = 1.554571e-01, norg = 2.230029e-01
iter 152: f = 1.566612e-01, norg = 2.711463e-01
iter 153: f = 1.583936e-01, norg = 2.914738e-01
iter 154: f = 1.602130e-01, norg = 2.992793e-01
iter 155: f = 1.619265e-01, norg = 2.878189e-01
iter 156: f = 1.601582e-01, norg = 2.622099e-01
iter 157: f = 1.544870e-01, norg = 2.130777e-01
iter 158: f = 1.510354e-01, norg = 1.612350e-01
iter 159: f = 1.500807e-01, norg = 1.236574e-01
iter 160: f = 1.506726e-01, norg = 1.047954e-01
iter 161: f = 1.488264e-01, norg = 1.143124e-01
iter 162: f = 1.467012e-01, norg = 1.380185e-01
iter 163: f = 1.454765e-01, norg = 1.716217e-01
iter 164: f = 1.454517e-01, norg = 1.956000e-01
iter 165: f = 1.441322e-01, norg = 1.865405e-01
iter 166: f = 1.432430e-01, norg = 1.786739e-01
iter 167: f = 1.422014e-01, norg = 1.540116e-01
iter 168: f = 1.418457e-01, norg = 1.523989e-01
iter 169: f = 1.414617e-01, norg = 1.667267e-01
iter 170: f = 1.421884e-01, norg = 1.930697e-01
iter 171: f = 1.427579e-01, norg = 2.361440e-01
iter 172: f = 1.442211e-01, norg = 2.810855e-01
iter 173: f = 1.466658e-01, norg = 3.270217e-01
iter 174: f = 1.479904e-01, norg = 3.629981e-01
iter 175: f = 1.490176e-01, norg = 3.972728e-01
iter 176: f = 1.498320e-01, norg = 4.129964e-01
iter 177: f = 1.512923e-01, norg = 4.344407e-01
iter 178: f = 1.515170e-01, norg = 4.408492e-01
iter 179: f = 1.504961e-01, norg = 4.323346e-01
iter 180: f = 1.471246e-01, norg = 3.969795e-01
iter 181: f = 1.439698e-01, norg = 3.480695e-01
iter 182: f = 1.430478e-01, norg = 3.085343e-01
iter 183: f = 1.442581e-01, norg = 2.936432e-01
iter 184: f = 1.405144e-01, norg = 2.555715e-01
iter 185: f = 1.376175e-01, norg = 2.228018e-01
iter 186: f = 1.362502e-01, norg = 1.983196e-01
iter 187: f = 1.344633e-01, norg = 1.732215e-01
iter 188: f = 1.323221e-01, norg = 1.423766e-01
iter 189: f = 1.303748e-01, norg = 1.344040e-01
iter 190: f = 1.296792e-01, norg = 1.580880e-01
iter 191: f = 1.297852e-01, norg = 1.796356e-01
iter 192: f = 1.291416e-01, norg = 1.853936e-01
iter 193: f = 1.302062e-01, norg = 1.910798e-01
iter 194: f = 1.302439e-01, norg = 1.850594e-01
iter 195: f = 1.308859e-01, norg = 1.910498e-01
iter 196: f = 1.277409e-01, norg = 1.912464e-01
iter 197: f = 1.252419e-01, norg = 1.925916e-01
iter 198: f = 1.246400e-01, norg = 2.141452e-01
iter 199: f = 1.248220e-01, norg = 2.386861e-01
iter 200: f = 1.243546e-01, norg = 2.448492e-01
iter 201: f = 1.243632e-01, norg = 2.497565e-01
iter 202: f = 1.247834e-01, norg = 2.525305e-01
iter # 202: f = 0.12478344462453, |df| = 2.5253e-01
CPUtime = 1.520189e+02, iter = 203
n_correct = 2111, n_wrong = 52, accuracy 9.759593e-01 percent
diary off
